Date,Close,High,Low,Open,Volume
2021-08-13,6139.4921875,6179.89599609375,6113.26318359375,6154.0517578125,163739300
2021-08-16,6087.9130859375,6147.30419921875,6056.73681640625,6144.94287109375,171745600
2021-08-18,6118.14990234375,6136.2822265625,6040.60302734375,6109.56103515625,208983000
2021-08-19,5992.32177734375,6111.01220703125,5958.0439453125,6110.5498046875,214361500
2021-08-20,6030.77197265625,6030.77197265625,5938.4072265625,5988.7578125,200995800
2021-08-23,6109.828125,6109.828125,6037.7001953125,6037.7001953125,193786700
2021-08-24,6089.4970703125,6138.4970703125,6053.5732421875,6114.6669921875,238973300
2021-08-25,6113.240234375,6131.91015625,6093.09521484375,6094.14501953125,214295900
2021-08-26,6058.080078125,6119.6572265625,6034.0498046875,6107.0400390625,172987800
2021-08-27,6041.3662109375,6066.4912109375,6021.9541015625,6052.8271484375,156989800
2021-08-30,6144.90185546875,6144.90185546875,6062.11279296875,6062.11279296875,159300800
2021-08-31,6150.298828125,6158.06982421875,6117.5029296875,6148.76806640625,189133300
2021-09-01,6090.93310546875,6169.05615234375,6089.23291015625,6157.82080078125,194563800
2021-09-02,6078.22900390625,6110.0498046875,6054.28076171875,6092.65087890625,179403300
2021-09-03,6126.9208984375,6126.9208984375,6056.18603515625,6085.6279296875,171489500
2021-09-06,6126.93798828125,6150.35791015625,6100.93115234375,6137.1259765625,173887900
2021-09-07,6112.39990234375,6145.48876953125,6100.94384765625,6135.8701171875,180693200
2021-09-08,6026.02001953125,6123.755859375,6001.5791015625,6114.47705078125,196394300
2021-09-09,6068.21923828125,6072.64306640625,5982.76611328125,6024.31689453125,214651900
2021-09-10,6094.873046875,6102.8310546875,6047.60888671875,6059.15478515625,192886100
2021-09-13,6088.1572265625,6094.98779296875,6052.97021484375,6080.06201171875,158870000
2021-09-14,6129.09521484375,6130.86279296875,6099.158203125,6100.62890625,201683300
2021-09-15,6110.22900390625,6125.333984375,6100.00390625,6123.91015625,188698800
2021-09-16,6109.94189453125,6137.6689453125,6098.876953125,6126.55517578125,218872800
2021-09-17,6133.24609375,6133.24609375,6086.083984375,6098.8779296875,224719500
2021-09-20,6076.31494140625,6133.1708984375,6053.93212890625,6132.0341796875,176619400
2021-09-21,6060.7568359375,6068.79296875,5996.4072265625,6049.79296875,179600700
2021-09-22,6108.26513671875,6123.7412109375,6059.6279296875,6060.30517578125,184349300
2021-09-23,6142.7119140625,6148.14697265625,6117.576171875,6117.64306640625,213294700
2021-09-24,6144.81494140625,6163.8837890625,6119.13720703125,6142.287109375,196295300
2021-09-27,6122.4951171875,6163.27978515625,6109.666015625,6141.47021484375,206632900
2021-09-28,6113.11181640625,6137.9541015625,6097.72216796875,6128.05810546875,272570100
2021-09-29,6162.55419921875,6162.55419921875,6086.26318359375,6100.826171875,230726900
2021-09-30,6286.94287109375,6286.94287109375,6174.18212890625,6175.416015625,202745700
2021-10-01,6228.84521484375,6272.06494140625,6202.90576171875,6269.23779296875,190252600
2021-10-04,6342.68603515625,6342.68603515625,6234.798828125,6234.798828125,257881700
2021-10-05,6288.048828125,6361.453125,6277.7001953125,6337.326171875,268318400
2021-10-06,6417.3232421875,6441.50390625,6307.10888671875,6313.65283203125,231440600
2021-10-07,6416.39599609375,6458.63818359375,6392.72705078125,6414.912109375,183232100
2021-10-08,6481.76904296875,6497.65576171875,6436.51708984375,6440.0,231302300
2021-10-11,6459.69677734375,6506.091796875,6451.67822265625,6482.95703125,204779900
2021-10-12,6486.26708984375,6504.01318359375,6460.0869140625,6462.31494140625,204607300
2021-10-13,6536.90380859375,6600.51806640625,6492.65576171875,6502.1572265625,193450700
2021-10-14,6626.11376953125,6637.39990234375,6552.2109375,6552.2109375,178191500
2021-10-15,6633.337890625,6680.0087890625,6573.3427734375,6645.259765625,160148800
2021-10-18,6658.76806640625,6684.81884765625,6620.84521484375,6649.28076171875,188565300
2021-10-19,6655.998046875,6677.59716796875,6613.88916015625,6665.71923828125,188504800
2021-10-21,6632.97216796875,6687.1337890625,6602.06591796875,6670.27294921875,215065000
2021-10-22,6643.73779296875,6655.44287109375,6585.55712890625,6620.6591796875,165782200
2021-10-25,6625.69677734375,6673.51513671875,6625.69677734375,6626.3671875,175632400
2021-10-26,6656.93701171875,6680.1171875,6638.02783203125,6640.0517578125,180194900
2021-10-27,6602.208984375,6670.80908203125,6590.5048828125,6664.373046875,182503600
2021-10-28,6524.076171875,6600.2470703125,6509.8779296875,6578.5830078125,189347200
2021-10-29,6591.34619140625,6596.76904296875,6551.5390625,6561.712890625,171512200
2021-11-01,6552.88916015625,6627.85107421875,6552.88916015625,6618.1220703125,182528900
2021-11-02,6493.27490234375,6573.69384765625,6480.009765625,6557.94482421875,165299300
2021-11-03,6552.1298828125,6561.81005859375,6485.2509765625,6497.865234375,171604200
2021-11-04,6586.44287109375,6617.86181640625,6583.169921875,6588.18896484375,155291000
2021-11-05,6581.78515625,6608.4248046875,6550.1171875,6600.72216796875,154117700
2021-11-08,6632.296875,6637.01123046875,6592.05517578125,6599.40478515625,167444200
2021-11-09,6669.9248046875,6669.9248046875,6633.2080078125,6640.22119140625,192392200
2021-11-10,6683.14501953125,6683.14501953125,6651.7978515625,6665.548828125,153422900
2021-11-11,6691.341796875,6704.4638671875,6671.22705078125,6694.5830078125,209193300
2021-11-12,6651.05419921875,6714.158203125,6646.31591796875,6710.85302734375,198646700
2021-11-15,6616.02880859375,6675.59521484375,6610.8232421875,6661.84912109375,203267300
2021-11-16,6651.20703125,6654.51513671875,6592.22802734375,6598.408203125,207039500
2021-11-17,6675.80419921875,6679.30419921875,6650.494140625,6667.86181640625,217158400
2021-11-18,6636.46923828125,6669.7861328125,6621.69287109375,6653.7001953125,248016700
2021-11-19,6720.26318359375,6720.98779296875,6651.77880859375,6651.77880859375,258781800
2021-11-22,6723.38623046875,6754.4638671875,6690.81787109375,6731.51513671875,218097200
2021-11-23,6677.8759765625,6732.89794921875,6662.5380859375,6716.1572265625,186336800
2021-11-24,6683.27685546875,6698.4140625,6668.05419921875,6697.423828125,224587000
2021-11-25,6699.34619140625,6751.001953125,6694.796875,6694.95703125,215655400
2021-11-26,6561.55322265625,6691.7119140625,6544.89599609375,6688.56884765625,242523500
2021-11-29,6608.2900390625,6617.287109375,6487.748046875,6552.80322265625,0
2021-11-30,6533.93212890625,6647.47705078125,6533.93212890625,6605.796875,216798600
2021-12-01,6507.6767578125,6593.07421875,6494.4970703125,6544.51708984375,195068500
2021-12-02,6583.81982421875,6586.89599609375,6484.578125,6517.3388671875,210837500
2021-12-03,6538.505859375,6600.1650390625,6536.9072265625,6588.01416015625,172625500
2021-12-06,6547.1162109375,6585.26318359375,6525.98486328125,6552.81591796875,180052400
2021-12-07,6602.56884765625,6608.6337890625,6573.10986328125,6575.97607421875,212352000
2021-12-08,6603.7978515625,6632.94091796875,6584.96923828125,6618.7548828125,216901600
2021-12-09,6643.93212890625,6643.93212890625,6602.876953125,6617.1328125,240218200
2021-12-10,6652.921875,6652.921875,6605.416015625,6618.68603515625,229170800
2021-12-13,6662.87109375,6688.37890625,6659.1669921875,6663.73876953125,232086300
2021-12-14,6615.63720703125,6671.31298828125,6598.69482421875,6665.3828125,187591100
2021-12-15,6626.2568359375,6662.83984375,6610.4521484375,6615.72412109375,196016500
2021-12-16,6594.7978515625,6661.94482421875,6579.36376953125,6648.2880859375,185929900
2021-12-17,6601.93212890625,6609.044921875,6559.30322265625,6584.88720703125,210214300
2021-12-20,6547.11181640625,6579.12890625,6533.52294921875,6571.34521484375,181341400
2021-12-21,6554.30908203125,6579.89208984375,6531.56494140625,6545.537109375,186470700
2021-12-22,6529.5927734375,6592.1669921875,6529.5927734375,6572.53515625,187213900
2021-12-23,6555.55078125,6570.287109375,6531.77783203125,6537.59912109375,209975800
2021-12-24,6562.89990234375,6583.85986328125,6554.97998046875,6559.0888671875,176357600
2021-12-27,6575.44384765625,6588.42578125,6562.55419921875,6570.55810546875,179010000
2021-12-28,6598.3427734375,6615.94580078125,6586.52001953125,6588.1337890625,191799500
2021-12-29,6600.6767578125,6621.5791015625,6585.39599609375,6603.755859375,200549500
2021-12-30,6581.48193359375,6613.72802734375,6581.48193359375,6609.44287109375,192017600
2022-01-03,6665.30810546875,6677.19921875,6586.1328125,6586.259765625,182552700
2022-01-04,6695.373046875,6720.6572265625,6675.1298828125,6675.1298828125,185900100
2022-01-05,6662.298828125,6738.10986328125,6634.8388671875,6703.171875,179080500
2022-01-06,6653.35107421875,6679.85107421875,6593.22900390625,6674.85205078125,179990500
2022-01-07,6701.31591796875,6712.14697265625,6647.712890625,6669.51123046875,157064700
2022-01-10,6691.1240234375,6725.02392578125,6689.2822265625,6697.3759765625,159382400
2022-01-11,6647.97021484375,6727.76708984375,6636.5009765625,6705.7958984375,181053500
2022-01-12,6647.06494140625,6690.3232421875,6625.7568359375,6662.39501953125,192900600
2022-01-13,6658.35595703125,6667.94091796875,6626.3388671875,6659.97314453125,180765500
2022-01-14,6693.40087890625,6699.4130859375,6631.0458984375,6653.64599609375,140467300
2022-01-17,6645.0478515625,6711.82177734375,6625.86279296875,6711.40576171875,148626000
2022-01-18,6614.05908203125,6667.40478515625,6534.27001953125,6654.958984375,172778900
2022-01-19,6591.98095703125,6615.451171875,6575.380859375,6609.83203125,171354300
2022-01-20,6626.87109375,6637.20703125,6587.76513671875,6607.798828125,158271000
2022-01-21,6726.373046875,6726.373046875,6607.41796875,6626.34814453125,154628300
2022-01-24,6655.166015625,6712.26220703125,6645.4091796875,6700.82177734375,176239200
2022-01-25,6568.1728515625,6632.953125,6523.92919921875,6630.8779296875,213235100
2022-01-26,6600.81884765625,6601.3369140625,6549.52099609375,6569.81787109375,226349800
2022-01-27,6611.1611328125,6627.40576171875,6570.75,6586.85400390625,177817500
2022-01-28,6645.51123046875,6645.51123046875,6603.4912109375,6618.7177734375,192680600
2022-01-31,6631.15087890625,6669.9111328125,6626.65576171875,6656.70703125,182548300
2022-02-02,6707.65185546875,6716.59716796875,6650.30322265625,6657.7919921875,214830000
2022-02-03,6683.85107421875,6730.59814453125,6648.078125,6724.39892578125,202406000
2022-02-04,6731.39111328125,6731.39111328125,6685.40380859375,6697.94287109375,177332600
2022-02-07,6804.93701171875,6806.72998046875,6748.9091796875,6751.34912109375,225856300
2022-02-08,6789.52197265625,6860.75,6780.4169921875,6813.18408203125,255862800
2022-02-09,6834.60595703125,6840.39404296875,6796.6328125,6811.75390625,253458500
2022-02-10,6823.64208984375,6874.35107421875,6814.2109375,6859.333984375,279507200
2022-02-11,6815.60693359375,6825.06201171875,6773.537109375,6813.60791015625,223574800
2022-02-14,6734.48583984375,6796.7119140625,6698.5087890625,6791.31591796875,202907800
2022-02-15,6807.4970703125,6807.4970703125,6727.35888671875,6746.35888671875,210390400
2022-02-16,6850.1982421875,6857.64990234375,6821.158203125,6821.92578125,216253600
2022-02-17,6835.1171875,6859.7060546875,6790.5908203125,6836.18310546875,229539500
2022-02-18,6892.81787109375,6899.41015625,6812.35595703125,6837.51904296875,233754300
2022-02-21,6902.96484375,6927.9091796875,6886.1328125,6896.751953125,231576400
2022-02-22,6861.994140625,6903.99609375,6823.94482421875,6879.81884765625,196218500
2022-02-23,6920.05615234375,6920.05615234375,6873.81396484375,6878.625,204842700
2022-02-24,6817.81982421875,6929.9111328125,6758.86083984375,6912.47705078125,282680700
2022-02-25,6888.1708984375,6904.91015625,6822.244140625,6825.37109375,211896500
2022-03-01,6921.44091796875,6996.93505859375,6915.97607421875,6964.69677734375,196006400
2022-03-02,6868.40185546875,6973.35791015625,6861.958984375,6956.6181640625,325795100
2022-03-04,6928.328125,6936.98876953125,6895.73095703125,6921.31591796875,247492300
2022-03-07,6869.06591796875,6917.93310546875,6843.81201171875,6905.32421875,261271800
2022-03-08,6814.18310546875,6929.86279296875,6814.18310546875,6895.630859375,246218500
2022-03-09,6864.44091796875,6888.93017578125,6824.0908203125,6836.671875,209971800
2022-03-10,6924.0078125,6924.0078125,6837.72509765625,6897.1748046875,194071700
2022-03-11,6922.60205078125,6922.60205078125,6853.85791015625,6872.6318359375,174120300
2022-03-14,6952.2041015625,6969.9931640625,6918.31298828125,6949.2060546875,193318000
2022-03-15,6918.18505859375,6996.32080078125,6894.9208984375,6968.34912109375,189709300
2022-03-16,6992.39501953125,6992.39501953125,6946.8427734375,6951.35205078125,171297500
2022-03-17,6964.384765625,7032.7021484375,6949.166015625,7016.5322265625,197411300
2022-03-18,6954.96484375,7000.587890625,6926.4140625,6981.26220703125,198102900
2022-03-21,6955.18115234375,6974.15380859375,6929.93408203125,6945.89306640625,216686100
2022-03-22,7000.82177734375,7003.259765625,6968.201171875,6974.97705078125,188258200
2022-03-23,6996.115234375,7022.0439453125,6976.1591796875,7010.8388671875,214242900
2022-03-24,7049.68505859375,7049.68505859375,6977.833984375,6986.18310546875,264967400
2022-03-25,7002.5322265625,7055.3408203125,6978.39892578125,7050.55322265625,201857500
2022-03-28,7049.60302734375,7051.541015625,6987.22314453125,6996.31787109375,174012100
2022-03-29,7011.68896484375,7072.77783203125,7007.91015625,7052.73486328125,185204100
2022-03-30,7053.18994140625,7055.8662109375,7022.65185546875,7037.2021484375,194572800
2022-03-31,7071.44189453125,7099.4970703125,7049.81005859375,7070.76123046875,178707400
2022-04-01,7078.759765625,7099.3017578125,7040.4912109375,7093.69921875,157645900
2022-04-04,7116.2177734375,7116.2177734375,7060.2138671875,7082.2470703125,173611100
2022-04-05,7148.298828125,7148.298828125,7110.11083984375,7122.9140625,184230300
2022-04-06,7104.2158203125,7147.9921875,7090.22412109375,7128.412109375,216736400
2022-04-07,7127.3671875,7145.16796875,7097.90380859375,7115.0869140625,204797800
2022-04-08,7210.8349609375,7216.494140625,7151.2587890625,7157.30908203125,207396700
2022-04-11,7203.7939453125,7355.2998046875,7194.60791015625,7212.0029296875,334575500
2022-04-12,7214.78076171875,7320.23681640625,7146.5859375,7205.0771484375,253923400
2022-04-13,7262.77685546875,7266.39892578125,7212.85791015625,7240.18896484375,245926100
2022-04-14,7235.5322265625,7282.90576171875,7234.3330078125,7265.31982421875,238683900
2022-04-18,7275.2890625,7277.0751953125,7243.36083984375,7245.50390625,210765700
2022-04-19,7199.23193359375,7297.39404296875,7199.23193359375,7283.4169921875,214778100
2022-04-20,7227.36181640625,7262.55810546875,7184.96484375,7226.8720703125,266258400
2022-04-21,7276.19287109375,7294.671875,7245.72607421875,7249.4970703125,177135800
2022-04-22,7225.60595703125,7291.47998046875,7174.81005859375,7251.98095703125,249844600
2022-04-25,7215.97900390625,7234.31494140625,7121.85986328125,7204.1611328125,212314600
2022-04-26,7232.15283203125,7247.47509765625,7161.6591796875,7208.9228515625,197362000
2022-04-27,7196.76416015625,7226.01904296875,7175.06689453125,7211.7109375,201981800
2022-04-28,7228.9140625,7267.11181640625,7204.59912109375,7260.27001953125,194334400
2022-05-09,6909.7509765625,7156.48388671875,6896.9990234375,7154.9169921875,212774700
2022-05-10,6819.7939453125,6832.09814453125,6662.61181640625,6747.56298828125,193141700
2022-05-11,6816.203125,6902.2158203125,6796.2958984375,6833.19384765625,0
2022-05-12,6599.83984375,6802.328125,6576.30908203125,6802.328125,194742800
2022-05-13,6597.9931640625,6633.01416015625,6509.87890625,6586.5771484375,177689000
2022-05-17,6644.466796875,6703.05078125,6574.13623046875,6603.89306640625,195947200
2022-05-18,6793.4140625,6804.9072265625,6648.94091796875,6676.39404296875,192322000
2022-05-19,6823.3349609375,6851.7177734375,6620.68408203125,6719.7568359375,234684500
2022-05-20,6918.14404296875,6965.10595703125,6804.9072265625,6839.01611328125,193153300
2022-05-23,6840.77490234375,6972.18017578125,6802.712890625,6930.93896484375,181821900
2022-05-24,6914.14111328125,6941.6669921875,6822.14013671875,6859.22216796875,197751100
2022-05-25,6883.50390625,6944.48291015625,6858.69580078125,6914.64501953125,173878500
2022-05-27,7026.255859375,7032.82177734375,6938.29296875,6948.22607421875,196905500
2022-05-30,7037.56494140625,7069.2509765625,6974.6162109375,7052.1728515625,201457000
2022-05-31,7148.97021484375,7148.97021484375,7033.755859375,7064.22607421875,279640300
2022-06-02,7148.72314453125,7209.0791015625,7117.97900390625,7130.60107421875,227362900
2022-06-03,7182.9609375,7233.9951171875,7170.69287109375,7176.68212890625,240581300
2022-06-06,7096.58203125,7194.5361328125,7056.1748046875,7163.173828125,231204100
2022-06-07,7141.044921875,7192.54296875,7062.9658203125,7101.31298828125,275161800
2022-06-08,7193.31396484375,7220.0849609375,7102.86181640625,7133.4970703125,260589300
2022-06-09,7182.830078125,7257.9970703125,7174.81982421875,7186.89208984375,270045800
2022-06-10,7086.64794921875,7160.1162109375,7051.22314453125,7143.2412109375,244570500
2022-06-13,6995.44189453125,6996.7138671875,6924.9521484375,6992.22998046875,262879000
2022-06-14,7049.8818359375,7049.8818359375,6932.7138671875,6949.64794921875,234982700
2022-06-15,7007.0498046875,7086.3818359375,6966.02685546875,7031.19921875,274136800
2022-06-16,7050.326171875,7138.49609375,7025.93115234375,7063.0771484375,268578900
2022-06-17,6936.966796875,6999.5390625,6882.64404296875,6987.751953125,281566500
2022-06-20,6976.376953125,6976.376953125,6859.59912109375,6937.0078125,270432200
2022-06-21,7044.07080078125,7049.9091796875,6967.623046875,6976.3359375,235393100
2022-06-22,6984.31103515625,7063.2587890625,6968.296875,7044.11083984375,214189700
2022-06-23,6998.26708984375,7010.27294921875,6920.73486328125,6984.31103515625,212119400
2022-06-24,7042.93701171875,7067.7470703125,6997.919921875,6998.34814453125,201464700
2022-06-27,7016.05517578125,7070.51904296875,6973.658203125,7043.01806640625,181378000
2022-06-28,6996.4560546875,7016.9169921875,6960.07177734375,7016.13623046875,172583900
2022-06-29,6942.35107421875,7016.05615234375,6942.35107421875,6996.4560546875,164738900
2022-06-30,6911.58203125,6990.86181640625,6897.67578125,6942.35107421875,164820700
2022-07-01,6794.328125,6940.97998046875,6777.31689453125,6911.58203125,157368000
2022-07-04,6639.171875,6796.51904296875,6559.63720703125,6794.3681640625,172853700
2022-07-05,6703.26611328125,6767.8291015625,6639.2119140625,6639.2119140625,181055000
2022-07-06,6646.41015625,6709.921875,6602.89697265625,6703.26611328125,140628200
2022-07-07,6652.5869140625,6682.6669921875,6632.38720703125,6646.41015625,157996000
2022-07-08,6740.21923828125,6740.21923828125,6652.6669921875,6652.6669921875,157598800
2022-07-11,6722.14501953125,6757.0869140625,6690.6162109375,6740.01904296875,163555700
2022-07-12,6718.2939453125,6745.42578125,6708.17578125,6722.18505859375,184326800
2022-07-13,6640.990234375,6727.9228515625,6636.048828125,6718.2939453125,169282000
2022-07-14,6690.0869140625,6700.05322265625,6607.7021484375,6640.990234375,131271000
2022-07-15,6651.90478515625,6716.9560546875,6645.90283203125,6690.0869140625,145685800
2022-07-18,6659.2529296875,6702.07421875,6611.92578125,6652.06494140625,143740000
2022-07-19,6736.091796875,6740.0751953125,6626.2548828125,6659.29296875,170776400
2022-07-20,6874.7431640625,6880.7568359375,6736.06396484375,6736.171875,182468200
2022-07-21,6864.130859375,6893.3759765625,6809.7158203125,6874.783203125,156437900
2022-07-22,6886.9619140625,6901.72021484375,6850.48876953125,6864.130859375,199589800
2022-07-25,6858.4072265625,6908.19189453125,6858.4072265625,6887.0419921875,210616100
2022-07-26,6871.537109375,6899.92919921875,6857.80078125,6858.44677734375,320241300
2022-07-27,6898.2158203125,6911.89990234375,6861.44677734375,6871.4970703125,276772700
2022-07-28,6956.81689453125,6984.5322265625,6898.2958984375,6898.2958984375,287336500
2022-07-29,6951.123046875,7032.35302734375,6951.123046875,6956.89697265625,292504000
2022-08-01,6968.783203125,7005.29296875,6949.634765625,6951.123046875,238507600
2022-08-02,6988.1572265625,6991.39208984375,6902.6298828125,6968.783203125,216232400
2022-08-03,7046.634765625,7046.634765625,6971.73583984375,6988.1572265625,225842100
2022-08-04,7057.34814453125,7075.56005859375,7025.05419921875,7046.634765625,248154300
2022-08-05,7084.65478515625,7090.76708984375,7045.98193359375,7057.34814453125,173887000
2022-08-08,7086.84912109375,7100.80810546875,7050.82421875,7084.65478515625,219012400
2022-08-09,7102.8798828125,7144.2021484375,7086.84912109375,7086.84912109375,263201500
2022-08-10,7086.23583984375,7104.0341796875,7021.6728515625,7102.8798828125,200438400
2022-08-11,7160.384765625,7181.10009765625,7086.27587890625,7086.27587890625,246280600
2022-08-12,7129.27685546875,7164.669921875,7113.5791015625,7160.384765625,240074700
2022-08-15,7093.27587890625,7156.919921875,7081.30419921875,7129.27685546875,228243500
2022-08-16,7133.453125,7147.97021484375,7080.7529296875,7093.27587890625,231209400
2022-08-18,7186.55810546875,7186.55810546875,7125.39404296875,7133.453125,239294800
2022-08-19,7172.43408203125,7230.11083984375,7172.43408203125,7186.59814453125,232876500
2022-08-22,7107.98291015625,7174.283203125,7064.5009765625,7172.43408203125,204493100
2022-08-23,7163.26513671875,7183.2587890625,7106.8349609375,7107.86279296875,260557700
2022-08-24,7194.7060546875,7204.419921875,7154.64404296875,7163.30517578125,221550000
2022-08-25,7174.2080078125,7210.1630859375,7146.31201171875,7194.7060546875,280881500
2022-08-26,7135.248046875,7194.0810546875,7135.248046875,7174.2880859375,273878800
2022-08-29,7132.044921875,7135.087890625,7015.34716796875,7135.087890625,256806700
2022-08-30,7159.47314453125,7223.1259765625,7131.6162109375,7132.0849609375,308273200
2022-08-31,7178.58984375,7178.58984375,7073.22216796875,7159.51318359375,256857200
2022-09-01,7153.10400390625,7197.05615234375,7135.02490234375,7178.58984375,252393900
2022-09-02,7177.17919921875,7207.615234375,7146.81103515625,7153.10400390625,284827600
2022-09-05,7231.8828125,7245.40087890625,7147.97607421875,7177.13916015625,309176400
2022-09-06,7233.15478515625,7287.7001953125,7230.79296875,7231.9228515625,346421400
2022-09-07,7186.7568359375,7243.52294921875,7166.6259765625,7233.15478515625,328200100
2022-09-08,7232.01708984375,7277.8837890625,7186.56396484375,7186.7568359375,277671500
2022-09-09,7242.65576171875,7270.296875,7206.3720703125,7232.05712890625,273581100
2022-09-12,7254.4638671875,7276.419921875,7218.4638671875,7242.69580078125,300778400
2022-09-13,7318.01611328125,7345.4560546875,7254.416015625,7254.4638671875,285339000
2022-09-14,7278.078125,7317.89599609375,7219.31982421875,7317.89599609375,250200100
2022-09-15,7305.60107421875,7377.4951171875,7278.1982421875,7278.1982421875,274253400
2022-09-16,7168.8701171875,7306.1630859375,7163.0732421875,7305.60107421875,351796400
2022-09-19,7195.48779296875,7231.416015625,7151.615234375,7168.9501953125,252816300
2022-09-20,7196.951171875,7252.18603515625,7186.24609375,7195.56787109375,279749000
2022-09-21,7188.31396484375,7204.90185546875,7134.78515625,7196.87109375,246224300
2022-09-22,7218.90576171875,7225.55078125,7127.45703125,7188.19384765625,282626800
2022-09-23,7178.5830078125,7219.02587890625,7172.533203125,7219.02587890625,205509000
2022-09-26,7127.5029296875,7178.5029296875,7039.2412109375,7178.5029296875,193399700
2022-09-27,7112.44921875,7133.4111328125,7075.65380859375,7127.5029296875,227195500
2022-09-28,7077.03076171875,7156.97998046875,7073.47314453125,7112.4091796875,193422200
2022-09-29,7036.1982421875,7135.5009765625,7023.2109375,7077.11083984375,214141900
2022-09-30,7040.7978515625,7056.169921875,6926.85986328125,7036.1982421875,208540900
2022-10-03,7009.7177734375,7047.6240234375,6995.06201171875,7040.7978515625,179996500
2022-10-04,7072.255859375,7101.47216796875,7009.8369140625,7009.8369140625,216377800
2022-10-05,7075.384765625,7131.8798828125,7070.212890625,7072.294921875,219700600
2022-10-06,7076.623046875,7135.908203125,7066.47119140625,7075.384765625,177554400
2022-10-07,7026.783203125,7081.01806640625,7008.14404296875,7076.623046875,226928900
2022-10-10,6994.39501953125,7026.6630859375,6947.71923828125,7026.6630859375,220135300
2022-10-11,6939.14501953125,7001.96923828125,6937.80908203125,6994.39501953125,237406700
2022-10-12,6909.208984375,6990.587890625,6870.2822265625,6939.14501953125,225826800
2022-10-13,6880.625,6933.7080078125,6880.625,6909.208984375,175237300
2022-10-14,6814.52978515625,6943.85498046875,6814.52978515625,6880.6650390625,188093100
2022-10-17,6831.115234375,6836.97509765625,6747.3798828125,6814.52978515625,217793900
2022-10-18,6834.494140625,6891.98486328125,6809.98486328125,6831.15478515625,204836800
2022-10-19,6860.416015625,6883.9169921875,6806.11376953125,6834.494140625,165404100
2022-10-20,6980.65185546875,6986.205078125,6847.06689453125,6860.416015625,225664700
2022-10-21,7017.77099609375,7058.9111328125,6974.962890625,6980.69189453125,181511700
2022-10-24,7053.0439453125,7092.169921875,7017.4609375,7017.81103515625,203913800
2022-10-25,7048.3798828125,7108.81591796875,7032.5419921875,7053.083984375,223456200
2022-10-26,7043.93896484375,7081.8798828125,7017.93505859375,7048.419921875,187797900
2022-10-27,7091.76123046875,7104.85302734375,7043.97900390625,7043.97900390625,188078500
2022-10-28,7056.0400390625,7100.80810546875,7016.7021484375,7091.76123046875,186703600
2022-10-31,7098.89013671875,7113.11279296875,7051.42919921875,7056.0400390625,192397100
2022-11-01,7052.30322265625,7128.13623046875,7018.5517578125,7098.93017578125,193069500
2022-11-02,7015.68994140625,7074.23291015625,6976.87109375,7052.30322265625,165214300
2022-11-03,7034.5732421875,7050.380859375,6962.85302734375,7015.68994140625,176601600
2022-11-04,7045.52685546875,7045.52685546875,6973.31884765625,7034.5732421875,180561000
2022-11-07,7102.39599609375,7102.39599609375,7011.56396484375,7045.52685546875,194075900
2022-11-08,7050.1259765625,7111.43994140625,7039.251953125,7102.43603515625,193397800
2022-11-09,7070.083984375,7073.5517578125,7037.30712890625,7050.0859375,187445600
2022-11-10,6966.8369140625,7070.083984375,6956.2880859375,7070.083984375,188518000
2022-11-11,7089.2060546875,7106.06005859375,6966.99609375,6966.99609375,226055800
2022-11-14,7019.39208984375,7104.76416015625,7014.2978515625,7089.2060546875,174641100
2022-11-15,7035.5,7048.39013671875,6999.23583984375,7019.39208984375,167825000
2022-11-16,7014.3837890625,7046.9990234375,6955.52880859375,7035.5,165129900
2022-11-17,7044.98583984375,7051.27490234375,6965.76220703125,7014.3837890625,156588900
2022-11-18,7082.18115234375,7094.09716796875,7027.74609375,7045.02587890625,167164400
2022-11-21,7063.2470703125,7107.3232421875,7050.44091796875,7082.18115234375,162801100
2022-11-22,7030.587890625,7108.8310546875,7030.587890625,7063.2470703125,177602200
2022-11-23,7054.123046875,7089.69384765625,7026.39111328125,7030.626953125,157476700
2022-11-24,7080.51513671875,7104.88916015625,7054.162109375,7054.162109375,159926700
2022-11-25,7053.14990234375,7086.56201171875,7013.22119140625,7080.55419921875,158716200
2022-11-28,7017.35791015625,7083.37890625,7011.453125,7053.10986328125,187211500
2022-11-29,7012.06884765625,7036.5380859375,6990.90087890625,7017.31787109375,164098100
2022-11-30,7081.31298828125,7081.31298828125,6993.69580078125,7012.10888671875,273493300
2022-12-01,7020.80322265625,7090.27685546875,7018.26904296875,7081.19482421875,167994300
2022-12-02,7019.63916015625,7021.81396484375,6967.9501953125,7020.80322265625,139459800
2022-12-05,6987.328125,7053.90283203125,6987.328125,7019.63916015625,165306000
2022-12-06,6892.56982421875,6987.3681640625,6862.56494140625,6987.3681640625,149697900
2022-12-07,6818.751953125,6892.6630859375,6799.2998046875,6892.56982421875,158724300
2022-12-08,6804.22705078125,6821.05078125,6683.62890625,6818.791015625,162316700
2022-12-09,6715.1181640625,6804.22705078125,6695.3818359375,6804.22705078125,127123900
2022-12-12,6734.4521484375,6734.4521484375,6641.81005859375,6715.1181640625,134471100
2022-12-13,6810.31591796875,6826.1162109375,6714.8720703125,6734.4912109375,396136700
2022-12-14,6801.7490234375,6854.09814453125,6774.1318359375,6810.35595703125,215430000
2022-12-15,6751.85986328125,6801.837890625,6740.955078125,6801.7890625,145093400
